,Client_Income,House_Own,Credit_Amount,Client_Marital_Status,Client_Gender,Age_Days,Employed_Days,Client_Family_Members
4578,14304,1,10000,D,Male,15330,590,0
4579,6384,1,100000,S,Male,15695,8849,0
4580,10108,1,30000,M,Female,6935,98,0
4581,12296,0,70000,M,Female,18250,10140,3
4582,13417,1,60000,M,Male,15330,1107,1
4583,32565,1,90000,S,Male,21170,6076,2
4584,31487,1,100000,M,Female,11680,4407,3
4585,35689,1,90000,D,Male,20440,4973,1
4586,16210,1,90000,M,Male,21900,1493,4
4587,10660,1,60000,S,Female,22995,16227,3
4588,9639,0,30000,S,Female,18250,1616,0
4589,10708,0,10000,M,Male,16790,5126,1
4590,8325,0,40000,M,Female,15695,2530,2
4591,10980,0,5000,D,Female,8395,228,0
4592,9339,0,80000,M,Male,20075,6504,2
4593,12875,1,100000,S,Male,12045,1968,0
4594,4993,0,5000,M,Female,22630,1417,2
4595,19900,1,80000,S,Female,6935,84,2
4596,15000,0,90000,M,Female,20075,6649,1
4597,6288,1,20000,M,Male,6570,0,2
4598,12997,0,70000,S,Female,7300,356,0
4599,8237,1,70000,S,Male,7665,597,2
4600,7865,1,90000,M,Male,9855,2722,1
4601,11004,0,40000,M,Female,16425,4725,0
4602,15730,0,20000,S,Male,7300,127,1
4603,17242,0,10000,M,Male,18615,4708,3
4604,10648,0,20000,S,Male,14965,2707,1
4605,11718,0,50000,M,Female,10950,469,0
4606,10436,1,80000,S,Male,17520,8627,0
4607,15257,1,90000,S,Male,19345,11040,2
4608,17513,1,70000,S,Male,21170,2687,2
4609,9277,0,30000,M,Female,7665,731,1
4610,26284,0,60000,M,Female,18615,3942,1
4611,11598,1,90000,M,Female,10220,1528,4
4612,5436,0,70000,M,Female,18980,6248,1
4613,22801,0,100000,M,Male,17520,10878,0
4614,15575,0,100000,M,Male,17885,2820,2
4615,16751,1,80000,D,Male,17155,787,3
4616,5471,0,80000,M,Male,7665,871,0
4617,8793,1,50000,M,Female,18250,9921,2
4618,10971,0,50000,D,Male,9125,33,1
4619,9130,1,70000,D,Female,19345,2923,1
4620,5113,1,5000,S,Female,12045,2321,1
4621,12261,0,10000,S,Female,9125,2128,1
4622,19351,1,30000,M,Male,6570,0,2
4623,8774,1,20000,M,Male,7300,510,1
4624,4843,0,90000,S,Male,15330,5602,0
4625,9206,1,30000,S,Male,15695,6651,1
4626,8734,1,30000,S,Male,17520,35,1
4627,37857,1,10000,S,Female,10950,400,2
4628,13210,0,80000,M,Male,8395,286,3
4629,7557,1,100000,W,Male,21170,3529,1
4630,28056,0,30000,M,Male,13505,1146,0
4631,5861,0,10000,S,Male,6570,0,5
4632,11711,1,30000,S,Female,18250,7217,3
4633,9548,1,5000,S,Female,16790,4529,1
4634,10297,1,60000,M,Male,13505,575,1
4635,27010,1,10000,M,Male,9855,1751,2
4636,19626,1,5000,M,Female,10950,3117,0
4637,5285,1,10000,M,Female,16425,2465,1
4638,22881,0,5000,M,Female,18250,9062,0
4639,23194,0,5000,D,Male,6570,0,1
4640,5304,0,20000,M,Female,10950,2315,2
4641,13120,0,30000,D,Female,21900,212,2
4642,14033,1,40000,M,Male,18615,8922,0
4643,6548,0,5000,M,Female,9855,3005,0
4644,9020,1,70000,S,Male,8030,966,1
4645,7018,1,10000,W,Male,21170,5126,0
4646,47454,0,30000,M,Male,22630,13876,0
4647,20922,0,10000,M,Female,6570,0,1
4648,6163,0,30000,M,Male,21170,2397,0
4649,7623,1,70000,M,Female,9490,2785,1
4650,6459,0,10000,S,Female,14600,5581,4
4651,25969,1,60000,M,Male,17155,6714,6
4652,16429,1,10000,M,Male,9855,824,3
4653,11762,1,60000,M,Female,10950,3816,0
4654,14733,1,90000,S,Female,22995,11261,2
4655,15318,1,90000,M,Female,7300,702,1
4656,20806,0,90000,D,Female,12775,205,5
4657,13608,1,90000,S,Female,15330,2289,4
4658,9094,1,70000,S,Male,14235,3065,2
4659,17558,0,80000,M,Male,15330,3667,1
4660,44518,0,80000,S,Male,18615,8225,0
4661,13244,1,20000,M,Male,19345,10141,1
4662,14252,1,40000,S,Female,14600,3918,3
4663,12973,0,40000,D,Female,16425,5326,1
4664,13854,1,30000,S,Female,15695,2375,2
4665,14119,1,80000,M,Male,20440,10961,1
4666,16481,1,80000,W,Male,13870,3500,0
4667,10402,1,40000,D,Female,10220,3342,0
4668,6876,0,50000,S,Female,9125,1963,2
4669,24175,0,50000,S,Female,6935,169,0
4670,16143,0,20000,M,Female,11315,1973,3
4671,3829,1,80000,M,Female,12775,5766,0
4672,11253,0,80000,S,Female,6570,0,4
4673,11669,1,80000,M,Male,18250,4219,4
4674,5766,1,50000,M,Male,6570,0,0
4675,10781,1,60000,S,Female,20440,10872,3
4676,14049,0,90000,M,Female,22995,9024,0
4677,9535,0,90000,S,Male,15695,4500,2
4678,16675,1,40000,M,Female,14235,815,1
4679,11437,0,40000,M,Female,18980,3382,3
4680,20540,0,100000,S,Male,17155,8316,3
4681,6398,0,80000,M,Male,19345,313,1
4682,10795,1,50000,S,Male,14600,4156,1
4683,22233,1,90000,M,Female,20075,3719,5
4684,11067,0,10000,W,Male,9855,1685,0
4685,6615,0,20000,M,Female,13870,7121,3
4686,5181,1,20000,D,Male,9855,3218,4
4687,22736,0,20000,S,Male,20440,10140,4
4688,10552,0,50000,S,Female,9490,1392,0
4689,9811,1,30000,S,Female,8395,569,2
4690,8917,0,20000,S,Female,13870,5681,0
4691,7731,1,70000,S,Male,6935,359,1
4692,7437,1,5000,M,Female,17885,10398,0
4693,9047,0,50000,S,Female,20075,12462,2
4694,10280,0,40000,M,Female,13140,5267,2
4695,20593,0,70000,S,Female,8030,560,0
4696,23518,0,50000,M,Male,18250,2699,0
4697,8005,0,70000,M,Female,8030,1360,0
4698,6540,1,100000,M,Male,7300,509,4
4699,17426,1,80000,D,Male,9855,1782,0
4700,5745,1,20000,M,Male,10950,4133,4
4701,11938,1,5000,M,Female,7665,248,2
4702,7148,1,40000,S,Female,14965,5674,1
4703,8886,1,70000,S,Male,6570,0,2
4704,32565,0,20000,M,Female,19345,12237,0
4705,5560,1,100000,D,Female,6935,257,3
4706,11451,0,5000,S,Male,14965,6687,0
4707,9036,1,80000,S,Male,16425,4179,2
4708,4298,1,40000,M,Female,13505,150,2
4709,15384,0,40000,M,Male,12045,947,2
4710,9645,1,40000,M,Female,8030,536,1
4711,4951,1,50000,D,Male,12775,4671,2
4712,8527,1,40000,M,Male,12775,291,1
4713,9595,0,40000,M,Female,18615,11964,1
4714,18664,1,30000,S,Male,20440,10810,0
4715,32463,1,50000,S,Female,17885,683,3
4716,9731,0,40000,S,Male,7665,721,1
4717,26642,0,40000,M,Female,13505,2016,1
4718,14718,0,10000,S,Female,11680,1930,0
4719,5085,0,70000,M,Male,14965,3706,0
4720,12862,1,40000,D,Male,9490,2419,6
4721,19038,1,5000,M,Male,22630,14689,1
4722,9898,1,100000,S,Male,16790,5500,1
4723,10064,0,30000,M,Male,16790,7380,0
4724,5326,1,70000,S,Female,9125,726,0
4725,4585,1,30000,S,Female,20805,1552,2
4726,27027,1,10000,D,Female,12045,705,3
4727,7242,1,10000,M,Male,15695,737,1
4728,12779,0,100000,M,Male,9125,59,3
4729,6688,1,100000,M,Female,13505,2963,0
4730,11509,0,10000,S,Female,13140,3211,1
4731,8842,0,60000,M,Male,13505,1007,3
4732,8528,1,100000,S,Female,9490,1745,0
4733,16658,0,100000,S,Female,13140,6199,2
4734,13225,1,50000,M,Female,21170,7035,2
4735,38880,0,100000,S,Female,15330,6612,4
4736,13174,0,70000,M,Male,9125,515,1
4737,3144,0,90000,M,Male,13870,5541,3
4738,9204,1,40000,M,Male,17885,10598,0
4739,7945,1,80000,S,Female,15330,4060,4
4740,9377,0,80000,M,Male,7300,494,4
4741,7613,0,20000,M,Male,6935,15,2
4742,10975,1,80000,M,Female,10950,1905,6
4743,6682,1,20000,M,Female,14965,5967,1
4744,15209,0,20000,S,Female,16790,7605,1
4745,7059,0,70000,M,Female,22630,12338,3
4746,9665,1,50000,M,Male,14600,7019,1
4747,16726,0,80000,M,Female,14965,2627,3
4748,6428,1,40000,W,Male,6935,316,0
4749,7300,1,40000,S,Female,17520,9323,3
4750,16714,0,10000,M,Female,7665,954,1
4751,22218,1,10000,S,Male,9855,215,4
4752,5374,1,20000,S,Female,21170,13990,1
4753,9505,1,60000,M,Female,12045,670,1
4754,11821,0,5000,W,Male,20440,1842,0
4755,21068,1,30000,M,Male,9490,117,4
4756,8733,1,100000,M,Female,20075,1272,2
4757,10618,0,100000,S,Male,20075,11601,1
4758,15634,1,5000,W,Female,14600,876,0
4759,23534,1,60000,M,Female,6935,201,0
4760,12665,1,90000,M,Female,18250,9404,2
4761,15770,1,50000,M,Male,11680,4783,1
4762,23826,0,20000,S,Male,22630,8872,1
4763,9897,0,70000,W,Male,18980,1231,0
4764,13925,0,40000,S,Male,20075,2392,3
4765,11452,1,80000,M,Female,6570,0,3
4766,22138,0,10000,M,Male,9855,841,2
4767,6731,0,70000,S,Male,20075,10770,1
4768,16926,0,50000,S,Male,18615,11155,4
4769,3812,1,100000,M,Female,13140,1375,0
4770,47047,0,60000,M,Male,9490,2498,1
4771,6606,0,80000,S,Female,17520,1705,1
4772,11058,1,50000,M,Male,13140,5758,3
4773,26662,0,90000,D,Female,18980,11861,3
4774,8320,1,20000,S,Female,12045,704,2
4775,8151,1,10000,W,Female,17885,6734,3
4776,9835,0,20000,M,Male,22995,15995,1
4777,6210,1,80000,S,Male,13870,1164,1
4778,9092,0,60000,S,Female,19345,2922,0
4779,9438,0,20000,W,Male,22630,4109,3
4780,9571,0,30000,M,Female,10950,1070,2
4781,6862,0,100000,M,Female,20075,4480,1
4782,11308,1,70000,S,Female,21170,9043,1
4783,14598,0,10000,S,Female,9490,1100,0
4784,5561,0,90000,M,Male,15695,2360,1
4785,16892,1,90000,W,Male,14600,5106,2
4786,24276,1,100000,D,Male,7300,163,0
4787,8430,0,50000,M,Male,10950,2532,1
4788,13339,0,5000,M,Male,22265,2494,0
4789,11227,1,100000,M,Male,20440,4252,3
4790,14426,0,50000,D,Female,22995,15811,1
4791,11068,0,70000,D,Male,10220,816,2
4792,3337,0,5000,S,Female,22265,9588,6
4793,10023,0,90000,M,Male,12775,3988,1
4794,9781,0,100000,S,Male,15330,5650,1
4795,18609,1,40000,M,Male,11680,647,1
4796,15196,1,40000,S,Female,13140,2011,2
4797,9000,0,90000,D,Male,7665,20,0
4798,6895,0,60000,M,Male,6935,139,1
4799,17427,1,70000,M,Female,19345,648,3
4800,5302,0,100000,M,Male,18980,6834,2
4801,19769,1,50000,M,Male,8395,1058,0
4802,31590,0,20000,M,Female,13140,3544,4
4803,9320,1,20000,M,Female,18980,876,3
4804,6525,1,10000,W,Female,17885,9330,0
4805,10779,1,10000,S,Female,13505,437,1
4806,21899,1,100000,S,Female,6570,0,1
4807,9036,0,30000,D,Male,17520,10139,2
4808,15612,0,80000,D,Female,12775,936,3
4809,22539,0,60000,W,Male,6935,233,1
4810,12782,1,100000,S,Male,20075,10,1
4811,16017,1,40000,M,Male,17520,6137,1
4812,14278,1,50000,M,Female,13505,6166,2
4813,12570,1,60000,W,Female,12045,3241,1
4814,9069,0,100000,M,Male,8395,301,2
4815,9517,0,100000,M,Male,15330,8276,2
4816,7402,0,80000,S,Male,6570,0,0
4817,17271,0,100000,M,Female,16790,9353,3
4818,10163,0,100000,M,Male,13870,2110,0
4819,10465,0,90000,S,Male,10950,1307,1
4820,25421,1,30000,S,Female,19345,3333,3
4821,9510,1,20000,M,Female,18615,1642,1
4822,12794,0,70000,M,Female,22995,5820,0
4823,15538,0,70000,S,Female,22995,16208,5
4824,13408,1,50000,S,Female,9125,224,1
4825,11413,1,100000,D,Male,14965,6107,0
4826,12037,1,70000,M,Male,11680,135,0
4827,13101,0,30000,M,Male,14235,476,0
4828,12072,0,60000,M,Female,6570,0,5
4829,16285,1,5000,S,Female,20440,10612,0
4830,27298,0,40000,S,Female,17885,6104,0
4831,11048,1,60000,M,Female,8395,225,3
4832,10669,0,50000,S,Male,18615,740,0
4833,10798,1,90000,M,Female,9855,1255,1
4834,21580,0,50000,M,Male,8030,1385,1
4835,9634,1,40000,M,Female,11680,812,0
4836,6361,1,30000,M,Male,19345,8133,1
4837,31845,0,70000,M,Female,8030,300,1
4838,18189,1,30000,S,Female,10220,283,2
4839,5513,0,40000,M,Female,20440,10186,0
4840,33222,1,80000,M,Male,14235,2180,0
4841,7700,1,30000,M,Female,22265,15292,3
4842,12058,1,30000,M,Female,11315,2297,4
4843,12528,0,40000,M,Male,17885,9639,1
4844,9416,1,50000,M,Male,12045,2486,1
4845,57176,1,60000,M,Male,9855,1020,2
4846,19132,0,10000,M,Female,6570,0,3
4847,5983,0,60000,M,Male,9125,1628,1
4848,19925,0,10000,M,Male,18980,5135,4
4849,15036,1,5000,S,Male,9855,2469,3
4850,8640,1,80000,M,Female,18615,7076,3
4851,12351,0,60000,W,Male,9490,1405,2
4852,12299,0,10000,S,Male,15330,18,1
4853,12000,1,30000,S,Female,21170,249,0
4854,10090,0,20000,W,Male,19345,9116,4
4855,29236,0,80000,D,Female,7300,19,0
4856,8233,0,70000,S,Male,17155,2599,0
4857,7140,0,70000,M,Female,17520,10239,0
4858,15755,1,60000,S,Female,13505,6522,0
4859,11197,1,100000,M,Male,14235,3714,2
4860,18469,1,30000,M,Male,13140,4717,0
4861,15794,0,60000,M,Male,22995,4720,2
4862,6479,0,10000,S,Female,12775,5974,1
4863,8474,1,100000,S,Female,6935,159,3
4864,9616,1,70000,S,Female,11680,4803,0
4865,25267,0,40000,M,Female,13505,4742,3
4866,17392,0,60000,D,Male,16790,9613,0
4867,9165,1,80000,S,Male,18250,7320,3
4868,13768,1,80000,S,Female,9490,767,4
4869,12130,0,40000,S,Female,17155,5242,0
4870,8092,1,50000,S,Female,11680,3907,0
4871,18055,0,70000,W,Male,13870,130,0
4872,30586,1,90000,S,Male,8030,1122,0
4873,15542,1,70000,M,Male,7300,526,4
4874,11104,0,5000,S,Male,9125,503,0
4875,9982,1,50000,S,Male,13505,3167,1
4876,8125,0,60000,W,Female,14965,6410,0
4877,8773,0,90000,M,Male,20075,11503,0
4878,22839,0,70000,M,Female,15695,8732,1
4879,16811,0,60000,S,Male,16790,8830,0
4880,7202,1,40000,M,Female,10950,3669,3
4881,12257,1,60000,M,Female,14235,1540,1
4882,6814,1,100000,S,Male,21535,27,0
4883,18984,1,60000,D,Female,21900,6503,0
4884,11962,1,50000,M,Female,14965,2987,4
4885,8277,1,5000,W,Male,18250,6062,0
4886,7794,0,30000,W,Male,6935,121,1
4887,10687,1,40000,M,Male,22265,8528,3
4888,8395,0,80000,M,Female,7300,730,0
4889,22007,0,30000,S,Male,16790,3344,2
4890,15964,1,60000,S,Female,6570,0,2
4891,10952,1,90000,M,Female,8030,651,0
4892,5741,1,80000,M,Female,21535,7115,1
4893,9592,1,90000,M,Female,6570,0,2
4894,20395,1,50000,M,Male,6570,0,0
4895,8756,1,70000,S,Female,9490,2810,3
4896,21128,1,70000,S,Female,15330,6541,0
4897,9839,1,5000,S,Male,14600,5661,1
4898,7519,1,40000,M,Female,17885,5826,0
4899,11123,0,5000,S,Male,9490,62,1
4900,10787,0,100000,M,Female,17885,5060,3
4901,6426,1,5000,M,Male,17885,979,0
4902,15098,1,50000,W,Female,14235,5501,0
4903,8895,1,70000,M,Male,17520,9550,1
4904,9360,0,30000,D,Male,18250,6000,0
4905,9963,1,30000,M,Female,14965,5291,2
4906,12377,1,80000,S,Female,11315,2792,1
4907,6813,0,20000,D,Male,14600,4565,1
4908,7422,1,60000,S,Female,13140,5559,2
4909,6769,1,60000,S,Male,19345,10349,1
4910,11216,1,50000,S,Male,22995,12344,1
4911,8227,0,60000,M,Male,21900,2492,0
4912,11987,1,20000,M,Female,13870,294,0
4913,35240,1,80000,M,Female,15695,8055,2
4914,13414,1,100000,S,Male,8395,1048,1
4915,13917,1,20000,S,Male,15695,8752,4
4916,8929,0,70000,M,Female,18615,10353,3
4917,13596,1,10000,M,Female,8395,337,1
4918,7360,0,20000,M,Male,22265,4540,4
4919,25625,1,5000,M,Female,16425,9044,1
4920,15863,1,70000,M,Female,18980,6288,0
4921,18725,1,30000,M,Male,17155,5852,1
4922,12682,0,100000,S,Female,6570,0,2
4923,13244,1,70000,M,Female,8030,1056,1
4924,12233,0,5000,M,Male,8030,489,3
4925,10865,1,70000,M,Male,11680,2631,2
4926,4898,1,90000,S,Male,18980,5690,1
4927,29400,1,40000,S,Male,13140,1885,1
4928,15164,0,70000,W,Male,15330,1353,3
4929,8196,0,20000,M,Male,10950,1984,1
4930,5600,1,60000,M,Female,14600,5074,2
4931,10143,0,80000,S,Female,14965,3831,1
4932,15162,0,30000,S,Male,9125,1122,3
4933,11104,1,60000,M,Male,17885,6482,0
4934,21092,0,90000,S,Male,14965,2263,1
4935,9766,1,100000,M,Female,11680,3621,0
4936,5415,0,80000,M,Female,10220,1168,2
4937,15472,1,40000,S,Female,7300,637,0
4938,15761,1,90000,M,Female,15695,2907,2
4939,29545,0,20000,M,Female,15330,3456,1
4940,22233,0,30000,M,Male,9855,2103,1
4941,13445,0,90000,D,Female,10220,2043,3
4942,9288,0,10000,M,Female,17885,2424,0
4943,22685,1,70000,M,Female,8030,895,1
4944,24377,1,90000,M,Male,13505,6265,3
4945,9429,1,80000,S,Male,16425,424,1
4946,22770,1,90000,D,Female,21535,13388,0
4947,15856,1,40000,S,Female,6570,0,2
4948,9970,1,40000,W,Female,21900,12743,3
4949,15675,1,80000,S,Female,10220,35,1
4950,9910,1,40000,M,Female,10950,3435,1
4951,8378,0,70000,M,Male,14965,5625,1
4952,8618,0,5000,M,Male,18980,5320,1
4953,40051,1,100000,M,Female,17520,4460,4
4954,27281,0,90000,M,Male,14965,7406,0
4955,16360,0,10000,S,Male,17155,4203,1
4956,8461,0,80000,S,Female,10220,840,0
4957,5710,0,90000,D,Male,15330,7186,1
4958,11864,0,100000,W,Male,11315,3407,1
4959,15066,0,100000,W,Female,17155,9612,0
4960,10117,1,90000,W,Male,20440,12793,4
4961,11989,1,60000,M,Female,8030,297,1
4962,10540,1,50000,M,Male,6570,0,2
4963,10625,0,50000,S,Male,22265,395,3
4964,9050,0,5000,M,Male,20440,5520,1
4965,17207,0,40000,S,Male,6570,0,1
4966,8070,1,80000,W,Male,6570,0,1
4967,3397,1,90000,M,Female,11315,3644,2
4968,38451,1,90000,M,Male,13505,1144,1
4969,26403,0,90000,S,Male,11680,4899,1
4970,5584,0,5000,M,Male,10220,2773,4
4971,10843,1,10000,W,Male,21535,13104,5
4972,9634,1,60000,S,Male,18980,915,3
4973,9538,1,100000,S,Female,10220,270,1
4974,5797,0,5000,M,Female,9490,1820,0
4975,6391,1,100000,M,Female,14600,625,1
4976,5759,1,20000,M,Female,8030,1071,0
4977,10017,1,100000,M,Female,20075,4876,1
4978,41870,0,10000,S,Male,21535,13923,2
4979,7826,1,100000,S,Male,15330,5079,1
4980,9990,1,10000,S,Male,17155,10043,0
4981,10697,1,80000,S,Male,14965,4564,1
4982,14001,1,50000,S,Male,17520,4785,1
4983,19138,0,5000,S,Male,10950,1437,3
4984,7578,0,50000,M,Female,16790,10061,0
4985,17995,0,100000,D,Female,21535,1923,5
4986,26590,1,90000,M,Male,16425,3606,1
4987,10100,1,60000,S,Female,20805,13079,3
4988,9499,1,10000,S,Female,22630,9818,0
4989,8964,1,40000,M,Female,21535,7787,3
4990,16232,1,20000,W,Male,8395,296,1
4991,6686,0,40000,S,Female,16425,8056,4
4992,6028,0,10000,M,Female,18250,9263,0
4993,7122,1,40000,S,Male,13505,5592,2
4994,14989,0,5000,M,Female,6935,16,1
4995,29499,0,90000,S,Male,21900,10413,1
4996,19987,0,20000,M,Female,15695,3147,5
4997,11928,1,60000,D,Female,12775,3888,3
4998,7894,1,90000,S,Female,6935,322,0
4999,10948,0,60000,M,Female,21170,10006,4
5000,6447,0,30000,S,Male,22265,4629,1
5001,31760,1,50000,D,Male,13140,1824,1
5002,8787,1,80000,S,Male,17155,10267,1
5003,8864,1,70000,M,Male,6935,154,1
5004,29227,1,80000,M,Female,19345,4111,0
5005,12009,1,5000,M,Female,16790,1479,0
5006,9807,1,90000,S,Male,14235,989,0
5007,4913,0,40000,S,Male,9125,2049,3
5008,16996,1,50000,M,Female,11680,4480,1
5009,15906,0,90000,S,Female,17520,6100,2
5010,12433,0,30000,M,Male,16425,4707,2
5011,5896,1,5000,S,Female,11680,4852,2
5012,7242,1,30000,D,Male,10220,3578,0
5013,7557,1,60000,M,Male,9125,1702,1
5014,16254,0,50000,M,Male,8395,40,1
5015,15937,1,80000,M,Female,21535,12945,1
5016,10442,0,30000,M,Male,16425,1979,1
5017,10859,0,20000,W,Male,16425,4905,4
5018,12293,1,10000,M,Female,8395,793,1
5019,9198,0,5000,M,Male,10220,342,1
5020,14081,0,30000,D,Female,9855,318,0
5021,21100,1,100000,M,Female,22630,13591,1
5022,12307,0,60000,D,Female,14235,585,1
5023,5113,1,80000,S,Male,15695,408,3
5024,6739,1,100000,D,Female,8395,84,3
5025,7430,1,60000,M,Female,14965,5574,4
5026,4497,1,40000,M,Female,18615,10368,4
5027,14034,1,20000,M,Female,16790,7680,0
5028,5470,1,20000,M,Female,14965,6127,1
5029,7234,0,60000,S,Male,9125,1077,0
5030,18896,1,40000,M,Female,8030,806,2
5031,26863,1,60000,D,Male,15330,1426,3
5032,8567,1,70000,S,Female,20075,569,2
5033,20688,1,40000,M,Male,22995,8941,1
5034,4091,0,60000,M,Male,16425,4195,0
5035,5608,0,30000,S,Female,20805,5416,1
5036,29466,1,40000,S,Male,6935,56,1
5037,11276,0,90000,S,Female,6570,0,0
5038,6829,0,90000,D,Male,17885,2400,3
5039,12197,0,70000,M,Male,16790,9436,3
5040,7554,1,50000,S,Male,9490,2044,4
5041,22987,1,30000,M,Female,21535,12830,0
5042,19083,0,90000,M,Male,9125,1639,2
5043,8491,1,80000,M,Female,17885,5162,5
5044,21619,1,5000,M,Female,6570,0,0
5045,12833,0,10000,S,Male,14965,815,2
5046,9751,1,20000,S,Female,8030,550,2
5047,17614,1,100000,M,Female,18615,8940,0
5048,10401,1,100000,S,Male,18980,7304,1
5049,6274,0,40000,S,Female,18250,1854,4
5050,6290,1,30000,W,Female,21170,2093,1
5051,11240,0,10000,M,Male,20805,915,0
5052,17379,0,60000,M,Female,8030,1367,0
5053,8533,1,10000,M,Male,10950,2320,1
5054,8353,0,70000,M,Female,18250,2370,3
5055,4458,1,50000,W,Male,11315,2823,1
5056,23021,1,100000,S,Female,17885,9442,1
5057,6035,1,40000,D,Male,7665,185,2
5058,7794,1,60000,S,Female,14600,2332,2
5059,10676,0,10000,W,Female,21535,8753,1
5060,12606,1,80000,S,Male,15330,2868,0
5061,4955,1,40000,M,Female,6935,86,0
5062,24162,1,80000,S,Female,17155,3035,3
5063,18302,1,100000,M,Male,9125,1493,0
5064,6195,1,70000,S,Female,10220,1264,2
5065,13040,1,50000,S,Male,6570,0,0
5066,11139,0,90000,S,Male,13870,7058,1
5067,15702,1,5000,M,Male,8030,82,1
5068,4943,1,100000,D,Male,11315,2292,0
5069,18849,1,90000,D,Male,21900,10980,1
5070,3077,1,5000,M,Female,13505,1401,0
5071,14916,0,10000,S,Female,12775,3134,1
5072,17338,1,5000,W,Female,13140,6389,0
5073,9587,0,10000,S,Male,15695,3937,2
5074,14094,0,90000,M,Female,17885,5779,2
5075,7701,1,30000,W,Female,19345,7544,1
5076,15810,0,80000,M,Male,7300,615,0
5077,33896,1,80000,W,Male,13870,1087,1
5078,8688,0,20000,S,Male,18980,2541,0
5079,20003,1,90000,M,Female,17155,8648,4
5080,5406,1,90000,M,Male,21535,9582,0
5081,13157,1,80000,M,Female,14235,4905,3
5082,8282,0,60000,S,Male,11680,2554,0
5083,10399,0,20000,S,Male,18980,11004,4
5084,20044,0,80000,M,Female,9490,2305,0
5085,16038,1,5000,M,Female,14965,2275,1
5086,12437,1,90000,M,Male,15695,8091,2
5087,8902,1,60000,M,Male,15695,7809,3
5088,11614,1,5000,S,Female,6935,275,3
5089,15140,0,20000,S,Female,17885,1554,2
5090,8264,1,70000,M,Female,20075,12509,3
5091,9230,1,40000,S,Female,9125,538,3
5092,9330,1,100000,S,Female,16790,5804,1
5093,11879,0,10000,S,Female,22630,9811,1
5094,12552,1,80000,S,Female,12775,1175,1
5095,10796,1,70000,S,Female,21535,9417,1
5096,14090,0,50000,W,Male,14235,3657,1
5097,19861,1,60000,M,Female,14965,1943,1
5098,15143,1,50000,M,Female,9855,1383,1
5099,3094,1,80000,M,Male,10220,3567,2
5100,11831,1,30000,M,Female,10950,2762,1
5101,11958,0,50000,M,Male,19345,8455,1
5102,7525,1,90000,M,Male,10220,2841,0
5103,14501,1,10000,S,Male,12045,4271,3
5104,13600,0,10000,W,Male,17885,5866,2
5105,9021,1,10000,S,Female,22630,4830,3
5106,17305,1,40000,M,Male,6570,0,1
5107,7727,0,10000,M,Female,22630,7856,0
5108,19037,1,40000,M,Female,22265,5315,1
5109,11344,0,5000,M,Female,14235,7012,1
5110,16804,1,90000,D,Male,18615,10787,0
5111,5018,1,50000,M,Male,14965,7409,1
5112,11838,0,30000,S,Female,8395,984,3
5113,7207,1,50000,M,Female,20805,3463,0
5114,34266,1,80000,M,Male,21535,9816,0
5115,14037,0,90000,W,Female,9855,1963,3
5116,30197,1,50000,M,Male,7665,17,0
5117,17036,0,40000,M,Male,17885,729,0
5118,16116,1,90000,M,Male,7300,405,1
5119,7397,1,5000,M,Male,6935,163,0
5120,9936,1,20000,M,Female,9490,51,0
5121,25732,0,80000,D,Female,13140,3195,3
5122,10947,0,30000,M,Male,17885,1854,2
5123,5132,0,10000,S,Male,11680,4781,0
5124,9126,0,40000,M,Female,7300,115,3
5125,6813,0,40000,M,Male,7665,1016,1
5126,28502,1,80000,S,Female,17885,9160,3
5127,9092,1,5000,S,Female,18615,1342,2
5128,16677,0,10000,M,Female,19345,7756,3
5129,13538,0,80000,M,Male,16790,394,3
5130,9210,1,100000,S,Female,13140,2450,3
5131,21412,1,50000,D,Female,12045,2390,0
5132,19308,0,90000,M,Female,9125,813,2
5133,11958,1,70000,M,Female,18980,4260,2
5134,11363,1,20000,S,Female,7300,552,0
5135,12255,1,60000,M,Male,22630,3617,0
5136,11040,1,80000,M,Female,9125,432,1
5137,4593,0,80000,M,Male,14600,7953,1
5138,15143,1,90000,M,Male,22630,6819,1
5139,7635,1,100000,M,Female,17155,9324,2
5140,12893,1,60000,S,Male,21900,15287,1
5141,7717,1,30000,S,Female,17520,4841,0
